// Start Time: Unknown
// Update Rate: Various
// Filter Profile: Error: No XDA filter profile
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.3.7
PacketCounter;SampleTimeFine;Acc_X;Acc_Y;Acc_Z;VelInc_X;VelInc_Y;VelInc_Z;OriInc_q0;OriInc_q1;OriInc_q2;OriInc_q3;Roll;Pitch;Yaw;Latitude;Longitude;Altitude;Vel_X;Vel_Y;Vel_Z
03530;1305384;-0.047036;-0.001086;9.772305;;;;;;;;;;;;;0.000000;;;
03531;1305409;-0.063835;0.013010;9.765309;;;;;;;;;;;;;0.000000;;;
03532;1305434;-0.060869;-0.016421;9.761059;;;;;;;;;;;;;0.000000;;;
03533;1305459;-0.037235;0.014270;9.778269;;;;;;;;;;;;;0.000000;;;
03534;1305484;-0.075784;0.031652;9.754389;;;;;;;;;;;;;0.000000;;;
03535;1305509;-0.050672;-0.005112;9.761816;;;;;;;;;;;;;0.000000;;;
03536;1305534;-0.047604;0.040045;9.786903;;;;;;;;;;;;;0.000000;;;
03537;1305559;-0.058595;0.040973;9.763365;;;;;;;;;;;;;0.000000;;;
03538;1305584;-0.042175;0.001893;9.772258;;;;;;;;;;;;;0.000000;;;
03539;1305609;-0.044399;0.016660;9.785898;;;;;;;;;;;;;0.000000;;;
03540;1305634;-0.033519;0.021311;9.759912;;;;;;;;;;;;;0.000000;;;
03541;1305659;-0.051349;0.013171;9.757159;;;;;;;;;;;;;0.000000;;;
03542;1305684;-0.046361;0.028676;9.789516;;;;;;;;;;;;;0.000000;;;
03543;1305709;-0.034916;0.014149;9.762918;;;;;;;;;;;;;0.000000;;;
03544;1305734;-0.055151;-0.017373;9.759639;;;;;;;;;;;;;0.000000;;;
03545;1305759;-0.022574;-0.010788;9.752829;;;;;;;;;;;;;0.000000;;;
03546;1305784;-0.032163;-0.006566;9.745062;;;;;;;;;;;;;0.000000;;;
03547;1305809;-0.061323;-0.017951;9.767800;;;;;;;;;;;;;0.000000;;;
03548;1305834;-0.046918;-0.001064;9.769905;;;;;;;;;;;;;0.000000;;;
03549;1305859;-0.049368;0.010097;9.755300;;;;;;;;;;;;;0.000000;;;
03550;1305884;-0.023710;-0.004873;9.786778;;;;;;;;;;;;;0.000000;;;
03551;1305909;-0.036098;0.005407;9.766419;;;;;;;;;;;;;0.000000;;;
03552;1305934;-0.019554;-0.009569;9.769117;;;;;;;;;;;;;0.000000;;;
03553;1305959;-0.038409;0.007478;9.781276;;;;;;;;;;;;;0.000000;;;
03554;1305984;-0.058844;0.027423;9.763129;;;;;;;;;;;;;0.000000;;;
03555;1306009;-0.061114;0.019515;9.785825;;;;;;;;;;;;;0.000000;;;
03556;1306034;-0.047909;-0.004313;9.793955;;;;;;;;;;;;;0.000000;;;
03557;1306059;-0.051102;0.007047;9.750563;;;;;;;;;;;;;0.000000;;;
03558;1306084;-0.028007;-0.005109;9.766150;;;;;;;;;;;;;0.000000;;;
03559;1306109;-0.021140;-0.014513;9.779292;;;;;;;;;;;;;0.000000;;;
03560;1306134;-0.039214;0.004583;9.743903;;;;;;;;;;;;;0.000000;;;
03561;1306159;-0.028098;0.004041;9.759277;;;;;;;;;;;;;0.000000;;;
03562;1306184;-0.013148;0.029007;9.768431;;;;;;;;;;;;;0.000000;;;
03563;1306209;-0.026244;0.027769;9.759313;;;;;;;;;;;;;0.000000;;;
03564;1306234;-0.051847;0.014304;9.800811;;;;;;;;;;;;;0.000000;;;
03565;1306259;-0.051189;0.011646;9.769177;;;;;;;;;;;;;0.000000;;;
03566;1306284;-0.028202;0.010032;9.792763;;;;;;;;;;;;;0.000000;;;
03567;1306309;-0.013544;-0.000038;9.766561;;;;;;;;;;;;;0.000000;;;
03568;1306334;-0.046515;0.013437;9.766740;;;;;;;;;;;;;0.000000;;;
03569;1306359;-0.055598;0.002118;9.768862;;;;;;;;;;;;;0.000000;;;
03570;1306384;-0.025829;-0.021371;9.751582;;;;;;;;;;;;;0.000000;;;
03571;1306409;-0.044901;0.003353;9.773660;;;;;;;;;;;;;0.000000;;;
03572;1306434;-0.028754;-0.023826;9.747298;;;;;;;;;;;;;0.000000;;;
03573;1306459;-0.052655;-0.026070;9.781874;;;;;;;;;;;;;0.000000;;;
03574;1306484;-0.036281;-0.050197;9.788103;;;;;;;;;;;;;0.000000;;;
03575;1306509;-0.062480;-0.036187;9.745092;;;;;;;;;;;;;0.000000;;;
03576;1306534;-0.090070;0.004449;9.796158;;;;;;;;;;;;;0.000000;;;
03577;1306559;-0.056326;0.006303;9.760632;;;;;;;;;;;;;0.000000;;;
03578;1306584;-0.068519;0.038826;9.760507;;;;;;;;;;;;;0.000000;;;
03579;1306609;-0.065577;-0.018567;9.751966;;;;;;;;;;;;;0.000000;;;
03580;1306634;-0.096092;0.027904;9.747241;;;;;;;;;;;;;0.000000;;;
03581;1306659;-0.039868;0.002750;9.778492;;;;;;;;;;;;;0.000000;;;
03582;1306684;-0.050551;0.010217;9.725541;;;;;;;;;;;;;0.000000;;;
03583;1306709;-0.028240;0.014772;9.772031;;;;;;;;;;;;;0.000000;;;
03584;1306734;-0.025441;-0.028864;9.759398;;;;;;;;;;;;;0.000000;;;
03585;1306759;-0.058505;-0.014191;9.772533;;;;;;;;;;;;;0.000000;;;
03586;1306784;-0.031510;-0.016344;9.791792;;;;;;;;;;;;;0.000000;;;
03587;1306809;-0.030688;0.027981;9.775627;;;;;;;;;;;;;0.000000;;;
03588;1306834;-0.061982;0.035815;9.791767;;;;;;;;;;;;;0.000000;;;
03589;1306859;-0.017638;0.002042;9.735316;;;;;;;;;;;;;0.000000;;;
03590;1306884;-0.049272;0.014270;9.764820;;;;;;;;;;;;;0.000000;;;
03591;1306909;-0.058580;0.009276;9.779769;;;;;;;;;;;;;0.000000;;;
03592;1306934;-0.064714;0.043859;9.771933;;;;;;;;;;;;;0.000000;;;
03593;1306959;-0.061336;0.008466;9.775472;;;;;;;;;;;;;0.000000;;;
03594;1306984;-0.016574;-0.008439;9.761911;;;;;;;;;;;;;0.000000;;;
03595;1307009;-0.064796;-0.002567;9.780472;;;;;;;;;;;;;0.000000;;;
03596;1307034;-0.060407;-0.005168;9.772843;;;;;;;;;;;;;0.000000;;;
03597;1307059;-0.044978;-0.025429;9.755961;;;;;;;;;;;;;0.000000;;;
03598;1307084;-0.088975;0.017858;9.749839;;;;;;;;;;;;;0.000000;;;
03599;1307109;-0.065780;0.028063;9.755913;;;;;;;;;;;;;0.000000;;;
03600;1307134;-0.071881;0.017472;9.768566;;;;;;;;;;;;;0.000000;;;
03601;1307159;-0.065648;-0.000217;9.751636;;;;;;;;;;;;;0.000000;;;
03602;1307184;-0.027528;-0.011287;9.762436;;;;;;;;;;;;;0.000000;;;
03603;1307209;-0.066867;0.023928;9.779006;;;;;;;;;;;;;0.000000;;;
03604;1307234;-0.060118;0.011381;9.792691;;;;;;;;;;;;;0.000000;;;
03605;1307259;-0.060698;0.004815;9.800504;;;;;;;;;;;;;0.000000;;;
03606;1307284;-0.025429;0.025242;9.766570;;;;;;;;;;;;;0.000000;;;
03607;1307309;-0.077760;0.054200;9.740065;;;;;;;;;;;;;0.000000;;;
03608;1307334;-0.028534;0.016135;9.773933;;;;;;;;;;;;;0.000000;;;
03609;1307359;-0.032464;-0.001526;9.765124;;;;;;;;;;;;;0.000000;;;
03610;1307384;-0.071952;0.002932;9.779884;;;;;;;;;;;;;0.000000;;;
03611;1307409;-0.025043;0.002778;9.750181;;;;;;;;;;;;;0.000000;;;
03612;1307434;-0.042447;0.004803;9.742445;;;;;;;;;;;;;0.000000;;;
03613;1307459;-0.025306;-0.005902;9.748422;;;;;;;;;;;;;0.000000;;;
03614;1307484;-0.045869;-0.001119;9.766549;;;;;;;;;;;;;0.000000;;;
03615;1307509;-0.029498;-0.019490;9.772666;;;;;;;;;;;;;0.000000;;;
03616;1307534;-0.037272;0.031537;9.761164;;;;;;;;;;;;;0.000000;;;
03617;1307559;-0.034815;-0.028568;9.784338;;;;;;;;;;;;;0.000000;;;
03618;1307584;-0.019428;-0.017663;9.769279;;;;;;;;;;;;;0.000000;;;
03619;1307609;-0.037440;-0.012930;9.736533;;;;;;;;;;;;;0.000000;;;
03620;1307634;-0.032725;-0.027946;9.743543;;;;;;;;;;;;;0.000000;;;
03621;1307659;-0.037816;0.000435;9.783327;;;;;;;;;;;;;0.000000;;;
03622;1307684;-0.032463;-0.018269;9.744319;;;;;;;;;;;;;0.000000;;;
03623;1307709;-0.043279;-0.024602;9.769853;;;;;;;;;;;;;0.000000;;;
03624;1307734;-0.043358;-0.014194;9.763432;;;;;;;;;;;;;0.000000;;;
03625;1307759;-0.063083;-0.007743;9.773369;;;;;;;;;;;;;0.000000;;;
03626;1307784;-0.051554;0.002620;9.762629;;;;;;;;;;;;;0.000000;;;
03627;1307809;-0.032054;-0.002014;9.764664;;;;;;;;;;;;;0.000000;;;
03628;1307834;-0.006470;-0.000564;9.780014;;;;;;;;;;;;;0.000000;;;
03629;1307859;-0.049945;0.023914;9.730081;;;;;;;;;;;;;0.000000;;;
03630;1307884;-0.024132;-0.011755;9.783560;;;;;;;;;;;;;0.000000;;;
03631;1307909;-0.023847;0.025245;9.783363;;;;;;;;;;;;;0.000000;;;
03632;1307934;-0.047440;0.017626;9.807952;;;;;;;;;;;;;0.000000;;;
03633;1307959;-0.034413;0.023300;9.772354;;;;;;;;;;;;;0.000000;;;
03634;1307984;-0.026170;-0.015036;9.775466;;;;;;;;;;;;;0.000000;;;
03635;1308009;-0.066342;0.035874;9.792244;;;;;;;;;;;;;0.000000;;;
03636;1308034;-0.047347;0.010372;9.747618;;;;;;;;;;;;;0.000000;;;
03637;1308059;-0.067513;0.000355;9.748739;;;;;;;;;;;;;0.000000;;;
03638;1308084;-0.046458;-0.000386;9.779013;;;;;;;;;;;;;0.000000;;;
03639;1308109;-0.053980;0.006742;9.741438;;;;;;;;;;;;;0.000000;;;
03640;1308134;-0.067119;-0.017452;9.766811;;;;;;;;;;;;;0.000000;;;
03641;1308159;-0.055081;-0.020685;9.754424;;;;;;;;;;;;;0.000000;;;
03642;1308184;-0.034708;0.012766;9.775419;;;;;;;;;;;;;0.000000;;;
03643;1308209;-0.047247;0.012896;9.746118;;;;;;;;;;;;;0.000000;;;
03644;1308234;-0.045911;-0.018407;9.779823;;;;;;;;;;;;;0.000000;;;
03645;1308259;-0.041621;-0.015773;9.759138;;;;;;;;;;;;;0.000000;;;
03646;1308284;-0.050871;-0.004034;9.746917;;;;;;;;;;;;;0.000000;;;
03647;1308309;-0.033923;-0.011246;9.793133;;;;;;;;;;;;;0.000000;;;
03648;1308334;-0.052564;0.002410;9.759259;;;;;;;;;;;;;0.000000;;;
03649;1308359;-0.057976;-0.008729;9.786345;;;;;;;;;;;;;0.000000;;;
03650;1308384;-0.032339;-0.000127;9.743505;;;;;;;;;;;;;0.000000;;;
03651;1308409;-0.059285;0.004357;9.768822;;;;;;;;;;;;;0.000000;;;
03652;1308434;-0.032259;0.009409;9.749567;;;;;;;;;;;;;0.000000;;;
03653;1308459;-0.034346;-0.010118;9.751373;;;;;;;;;;;;;0.000000;;;
03654;1308484;-0.038432;0.007935;9.772633;;;;;;;;;;;;;0.000000;;;
03655;1308509;-0.029944;-0.000894;9.779989;;;;;;;;;;;;;0.000000;;;
03656;1308534;-0.040639;0.014014;9.775389;;;;;;;;;;;;;0.000000;;;
03657;1308559;-0.024288;0.003317;9.774649;;;;;;;;;;;;;0.000000;;;
03658;1308584;-0.048430;-0.000932;9.779501;;;;;;;;;;;;;0.000000;;;
03659;1308609;-0.077471;0.013124;9.754251;;;;;;;;;;;;;0.000000;;;
03660;1308634;-0.086163;-0.002987;9.771822;;;;;;;;;;;;;0.000000;;;
03661;1308659;-0.047889;0.003488;9.746300;;;;;;;;;;;;;0.000000;;;
03662;1308684;-0.048656;0.003081;9.754469;;;;;;;;;;;;;0.000000;;;
03663;1308709;-0.062978;0.030715;9.755392;;;;;;;;;;;;;0.000000;;;
03664;1308734;-0.073148;0.010774;9.779265;;;;;;;;;;;;;0.000000;;;
03665;1308759;-0.070157;0.002302;9.793806;;;;;;;;;;;;;0.000000;;;
03666;1308784;-0.063231;-0.006873;9.781509;;;;;;;;;;;;;0.000000;;;
03667;1308809;-0.053073;0.021112;9.777659;;;;;;;;;;;;;0.000000;;;
03668;1308834;-0.072100;0.013981;9.764803;;;;;;;;;;;;;0.000000;;;
03669;1308859;-0.057238;0.001159;9.771766;;;;;;;;;;;;;0.000000;;;
03670;1308884;-0.038260;0.018507;9.782511;;;;;;;;;;;;;0.000000;;;
03671;1308909;-0.063807;0.016456;9.765726;;;;;;;;;;;;;0.000000;;;
03672;1308934;-0.049463;0.048076;9.781480;;;;;;;;;;;;;0.000000;;;
03673;1308959;-0.067884;0.020792;9.775720;;;;;;;;;;;;;0.000000;;;
03674;1308984;-0.049343;-0.005721;9.773350;;;;;;;;;;;;;0.000000;;;
03675;1309009;-0.047935;-0.006210;9.797830;;;;;;;;;;;;;0.000000;;;
03676;1309034;-0.043535;0.014183;9.765786;;;;;;;;;;;;;0.000000;;;
03677;1309059;-0.060261;0.030851;9.760661;;;;;;;;;;;;;0.000000;;;
03678;1309084;-0.028967;-0.023068;9.740103;;;;;;;;;;;;;0.000000;;;
03679;1309109;-0.046952;0.016086;9.759992;;;;;;;;;;;;;0.000000;;;
03680;1309134;-0.036911;0.000742;9.741087;;;;;;;;;;;;;0.000000;;;
03681;1309159;-0.036906;0.007372;9.775996;;;;;;;;;;;;;0.000000;;;
03682;1309184;-0.058276;0.009211;9.747143;;;;;;;;;;;;;0.000000;;;
03683;1309209;-0.072949;0.019365;9.766625;;;;;;;;;;;;;0.000000;;;
03684;1309234;-0.108519;0.013639;9.777718;;;;;;;;;;;;;0.000000;;;
03685;1309259;-0.041757;0.014418;9.755228;;;;;;;;;;;;;0.000000;;;
03686;1309284;-0.029561;0.010731;9.768736;;;;;;;;;;;;;0.000000;;;
03687;1309309;-0.032838;-0.000477;9.750223;;;;;;;;;;;;;0.000000;;;
03688;1309334;-0.069252;0.017103;9.788740;;;;;;;;;;;;;0.000000;;;
03689;1309359;-0.077656;0.011826;9.773482;;;;;;;;;;;;;0.000000;;;
03690;1309384;-0.047303;-0.002822;9.780980;;;;;;;;;;;;;0.000000;;;
03691;1309409;-0.055674;-0.014323;9.781183;;;;;;;;;;;;;0.000000;;;
03692;1309434;-0.049596;0.005823;9.736182;;;;;;;;;;;;;0.000000;;;
03693;1309459;-0.031329;-0.008219;9.774369;;;;;;;;;;;;;0.000000;;;
03694;1309484;-0.034172;0.017882;9.723501;;;;;;;;;;;;;0.000000;;;
03695;1309509;-0.035420;-0.022946;9.767911;;;;;;;;;;;;;0.000000;;;
03696;1309534;-0.039483;-0.013825;9.759107;;;;;;;;;;;;;0.000000;;;
03697;1309559;-0.032415;-0.008847;9.772950;;;;;;;;;;;;;0.000000;;;
03698;1309584;-0.051561;0.019852;9.797838;;;;;;;;;;;;;0.000000;;;
03699;1309609;-0.007720;0.011152;9.777874;;;;;;;;;;;;;0.000000;;;
03700;1309634;-0.060229;0.018154;9.797377;;;;;;;;;;;;;0.000000;;;
03701;1309659;-0.059681;0.029568;9.794287;;;;;;;;;;;;;0.000000;;;
03702;1309684;-0.048202;0.002551;9.771265;;;;;;;;;;;;;0.000000;;;
03703;1309709;-0.041686;0.022303;9.771882;;;;;;;;;;;;;0.000000;;;
03704;1309734;-0.039819;0.018040;9.771011;;;;;;;;;;;;;0.000000;;;
03705;1309759;-0.049798;0.021663;9.751724;;;;;;;;;;;;;0.000000;;;
03706;1309784;-0.036689;0.009808;9.765392;;;;;;;;;;;;;0.000000;;;
03707;1309809;-0.005371;-0.008844;9.768641;;;;;;;;;;;;;0.000000;;;
03708;1309834;-0.041941;-0.010789;9.744168;;;;;;;;;;;;;0.000000;;;
03709;1309859;-0.034920;0.021653;9.743580;;;;;;;;;;;;;0.000000;;;
03710;1309884;-0.027103;-0.008483;9.767175;;;;;;;;;;;;;0.000000;;;
03711;1309909;-0.039080;0.008357;9.766859;;;;;;;;;;;;;0.000000;;;
03712;1309934;-0.008985;0.003597;9.774167;;;;;;;;;;;;;0.000000;;;
03713;1309959;-0.018485;-0.012507;9.781188;;;;;;;;;;;;;0.000000;;;
03714;1309984;-0.033726;-0.003241;9.736848;;;;;;;;;;;;;0.000000;;;
03715;1310009;-0.048050;-0.007691;9.807449;;;;;;;;;;;;;0.000000;;;
03716;1310034;-0.062961;-0.001805;9.757402;;;;;;;;;;;;;0.000000;;;
03717;1310059;-0.023043;-0.026678;9.730572;;;;;;;;;;;;;0.000000;;;
03718;1310084;-0.050533;-0.001169;9.764613;;;;;;;;;;;;;0.000000;;;
03719;1310109;-0.037691;-0.016186;9.756273;;;;;;;;;;;;;0.000000;;;
03720;1310134;-0.047212;-0.007457;9.726823;;;;;;;;;;;;;0.000000;;;
03721;1310159;-0.042898;-0.009674;9.762383;;;;;;;;;;;;;0.000000;;;
03722;1310184;-0.051114;0.004838;9.741473;;;;;;;;;;;;;0.000000;;;
03723;1310209;-0.039396;-0.022934;9.734308;;;;;;;;;;;;;0.000000;;;
03724;1310234;-0.032192;0.006985;9.752504;;;;;;;;;;;;;0.000000;;;
03725;1310259;-0.029391;-0.018673;9.737617;;;;;;;;;;;;;0.000000;;;
03726;1310284;-0.083046;0.013083;9.777286;;;;;;;;;;;;;0.000000;;;
03727;1310309;-0.047675;-0.019366;9.747197;;;;;;;;;;;;;0.000000;;;
03728;1310334;-0.035148;-0.029389;9.742128;;;;;;;;;;;;;0.000000;;;
03729;1310359;0.000814;-0.013849;9.767312;;;;;;;;;;;;;0.000000;;;
03730;1310384;-0.054974;0.011815;9.738939;;;;;;;;;;;;;0.000000;;;
03731;1310409;-0.043934;0.003358;9.741026;;;;;;;;;;;;;0.000000;;;
03732;1310434;-0.049818;0.005864;9.754901;;;;;;;;;;;;;0.000000;;;
03733;1310459;-0.051605;0.026535;9.745388;;;;;;;;;;;;;0.000000;;;
03734;1310484;-0.041695;0.020755;9.776699;;;;;;;;;;;;;0.000000;;;
03735;1310509;-0.044409;0.001699;9.761697;;;;;;;;;;;;;0.000000;;;
03736;1310534;-0.036859;0.017782;9.755170;;;;;;;;;;;;;0.000000;;;
03737;1310559;-0.016962;0.012335;9.760571;;;;;;;;;;;;;0.000000;;;
03738;1310584;-0.016484;0.051459;9.771363;;;;;;;;;;;;;0.000000;;;
03739;1310609;-0.013520;-0.010191;9.763384;;;;;;;;;;;;;0.000000;;;
03740;1310634;-0.047702;0.035816;9.761063;;;;;;;;;;;;;0.000000;;;
03741;1310659;-0.045481;0.027792;9.735297;;;;;;;;;;;;;0.000000;;;
03742;1310684;-0.040853;0.015367;9.763839;;;;;;;;;;;;;0.000000;;;
03743;1310709;-0.051383;0.000298;9.749235;;;;;;;;;;;;;0.000000;;;
03744;1310734;-0.059913;-0.009531;9.748446;;;;;;;;;;;;;0.000000;;;
03745;1310759;-0.045802;-0.006103;9.740239;;;;;;;;;;;;;0.000000;;;
03746;1310784;-0.033022;0.035268;9.769254;;;;;;;;;;;;;0.000000;;;
03747;1310809;-0.068086;0.036564;9.769185;;;;;;;;;;;;;0.000000;;;
03748;1310834;-0.040796;0.004758;9.760200;;;;;;;;;;;;;0.000000;;;
03749;1310859;-0.042019;-0.004639;9.757977;;;;;;;;;;;;;0.000000;;;
03750;1310884;-0.037432;-0.000466;9.737738;;;;;;;;;;;;;0.000000;;;
03751;1310909;-0.061157;-0.019683;9.755357;;;;;;;;;;;;;0.000000;;;
03752;1310934;-0.053632;-0.007718;9.753222;;;;;;;;;;;;;0.000000;;;
03753;1310959;-0.027873;-0.012435;9.746607;;;;;;;;;;;;;0.000000;;;
03754;1310984;-0.039681;-0.019787;9.778881;;;;;;;;;;;;;0.000000;;;
03755;1311009;-0.058694;-0.004865;9.737797;;;;;;;;;;;;;0.000000;;;
03756;1311034;-0.060487;0.006483;9.749125;;;;;;;;;;;;;0.000000;;;
03757;1311059;-0.061802;0.004760;9.758747;;;;;;;;;;;;;0.000000;;;
03758;1311084;-0.025757;-0.005122;9.758960;;;;;;;;;;;;;0.000000;;;
03759;1311109;-0.017437;-0.025173;9.767503;;;;;;;;;;;;;0.000000;;;
03760;1311134;-0.030379;-0.017872;9.745272;;;;;;;;;;;;;0.000000;;;
03761;1311159;-0.063946;0.032958;9.790860;;;;;;;;;;;;;0.000000;;;
03762;1311184;-0.054083;0.016042;9.750872;;;;;;;;;;;;;0.000000;;;
03763;1311209;-0.018737;0.020452;9.756100;;;;;;;;;;;;;0.000000;;;
03764;1311234;-0.035141;-0.013040;9.754300;;;;;;;;;;;;;0.000000;;;
03765;1311259;-0.009529;-0.038907;9.744723;;;;;;;;;;;;;0.000000;;;
03766;1311284;-0.052639;0.029785;9.776533;;;;;;;;;;;;;0.000000;;;
03767;1311309;-0.057974;0.016586;9.766686;;;;;;;;;;;;;0.000000;;;
03768;1311334;-0.062634;0.041599;9.755656;;;;;;;;;;;;;0.000000;;;
03769;1311359;-0.057684;0.022754;9.779046;;;;;;;;;;;;;0.000000;;;
03770;1311384;-0.079706;0.014051;9.775348;;;;;;;;;;;;;0.000000;;;
03771;1311409;-0.088753;-0.016696;9.761500;;;;;;;;;;;;;0.000000;;;
03772;1311434;-0.057146;-0.001145;9.775178;;;;;;;;;;;;;0.000000;;;
03773;1311459;-0.076830;0.032438;9.802850;;;;;;;;;;;;;0.000000;;;
03774;1311484;-0.075094;0.056049;9.761612;;;;;;;;;;;;;0.000000;;;
03775;1311509;-0.070496;0.038303;9.753312;;;;;;;;;;;;;0.000000;;;
03776;1311534;-0.054286;0.008396;9.760605;;;;;;;;;;;;;0.000000;;;
03777;1311559;-0.030592;-0.033344;9.768121;;;;;;;;;;;;;0.000000;;;
03778;1311584;-0.050090;-0.030552;9.784843;;;;;;;;;;;;;0.000000;;;
03779;1311609;-0.076033;-0.020569;9.728951;;;;;;;;;;;;;0.000000;;;
03780;1311634;-0.032363;0.000403;9.752625;;;;;;;;;;;;;0.000000;;;
03781;1311659;-0.052737;-0.015046;9.749993;;;;;;;;;;;;;0.000000;;;
03782;1311684;-0.074503;0.026898;9.798634;;;;;;;;;;;;;0.000000;;;
03783;1311709;-0.038012;-0.018620;9.755351;;;;;;;;;;;;;0.000000;;;
03784;1311734;-0.033290;-0.023649;9.740103;;;;;;;;;;;;;0.000000;;;
03785;1311759;0.006939;-0.033501;9.762885;;;;;;;;;;;;;0.000000;;;
03786;1311784;-0.016701;-0.035393;9.726900;;;;;;;;;;;;;0.000000;;;
03787;1311809;-0.015884;-0.004510;9.749365;;;;;;;;;;;;;0.000000;;;
03788;1311834;-0.054509;0.027644;9.745860;;;;;;;;;;;;;0.000000;;;
03789;1311859;-0.048713;0.011984;9.719265;;;;;;;;;;;;;0.000000;;;
03790;1311884;-0.017240;-0.011089;9.775877;;;;;;;;;;;;;0.000000;;;
03791;1311909;-0.019914;-0.018635;9.741451;;;;;;;;;;;;;0.000000;;;
03792;1311934;-0.047587;0.004449;9.753002;;;;;;;;;;;;;0.000000;;;
03793;1311959;-0.035415;0.013915;9.779239;;;;;;;;;;;;;0.000000;;;
03794;1311984;-0.008304;-0.018106;9.752989;;;;;;;;;;;;;0.000000;;;
03795;1312009;0.005129;-0.015448;9.761578;;;;;;;;;;;;;0.000000;;;
03796;1312034;0.001873;-0.010693;9.775888;;;;;;;;;;;;;0.000000;;;
03797;1312059;-0.018494;0.000177;9.792948;;;;;;;;;;;;;0.000000;;;
03798;1312084;-0.033133;0.009478;9.795636;;;;;;;;;;;;;0.000000;;;
03799;1312109;-0.034808;-0.018357;9.786070;;;;;;;;;;;;;0.000000;;;
03800;1312134;-0.052254;0.040476;9.774892;;;;;;;;;;;;;0.000000;;;
03801;1312159;-0.063532;-0.004420;9.813148;;;;;;;;;;;;;0.000000;;;
03802;1312184;-0.046319;-0.003459;9.745477;;;;;;;;;;;;;0.000000;;;
03803;1312209;-0.042505;0.009905;9.769710;;;;;;;;;;;;;0.000000;;;
03804;1312234;-0.027836;0.015254;9.786903;;;;;;;;;;;;;0.000000;;;
03805;1312259;-0.035220;0.013307;9.738451;;;;;;;;;;;;;0.000000;;;
03806;1312284;-0.047213;0.015137;9.788797;;;;;;;;;;;;;0.000000;;;
03807;1312309;-0.057910;0.006407;9.756787;;;;;;;;;;;;;0.000000;;;
03808;1312334;-0.042256;0.009032;9.785077;;;;;;;;;;;;;0.000000;;;
03809;1312359;-0.074816;0.009299;9.754318;;;;;;;;;;;;;0.000000;;;
03810;1312384;-0.063916;0.003818;9.736675;;;;;;;;;;;;;0.000000;;;
03811;1312409;-0.077776;0.012630;9.771541;;;;;;;;;;;;;0.000000;;;
03812;1312434;-0.068834;0.021750;9.715694;;;;;;;;;;;;;0.000000;;;
03813;1312459;-0.079145;0.003479;9.750104;;;;;;;;;;;;;0.000000;;;
03814;1312484;-0.092907;-0.007561;9.744061;;;;;;;;;;;;;0.000000;;;
03815;1312509;-0.048399;0.004940;9.752510;;;;;;;;;;;;;0.000000;;;
03816;1312534;-0.044249;-0.031098;9.785815;;;;;;;;;;;;;0.000000;;;
03817;1312559;-0.054617;0.008156;9.764439;;;;;;;;;;;;;0.000000;;;
03818;1312584;-0.019158;-0.018656;9.743381;;;;;;;;;;;;;0.000000;;;
03819;1312609;-0.034740;-0.006333;9.748423;;;;;;;;;;;;;0.000000;;;
03820;1312634;-0.031647;0.010134;9.791802;;;;;;;;;;;;;0.000000;;;
03821;1312659;-0.052304;0.002711;9.767912;;;;;;;;;;;;;0.000000;;;
03822;1312684;-0.022489;-0.021862;9.739115;;;;;;;;;;;;;0.000000;;;
03823;1312709;-0.033741;0.003837;9.769345;;;;;;;;;;;;;0.000000;;;
03824;1312734;-0.049633;-0.005841;9.765191;;;;;;;;;;;;;0.000000;;;
03825;1312759;-0.065676;0.006902;9.770699;;;;;;;;;;;;;0.000000;;;
03826;1312784;-0.055485;-0.007401;9.750336;;;;;;;;;;;;;0.000000;;;
03827;1312809;-0.029382;-0.006478;9.753216;;;;;;;;;;;;;0.000000;;;
03828;1312834;-0.047512;0.017073;9.773419;;;;;;;;;;;;;0.000000;;;
03829;1312859;-0.015497;-0.010846;9.803701;;;;;;;;;;;;;0.000000;;;
03830;1312884;-0.061808;-0.002695;9.754557;;;;;;;;;;;;;0.000000;;;
03831;1312909;-0.032001;0.002745;9.762173;;;;;;;;;;;;;0.000000;;;
03832;1312934;0.005688;0.008722;9.762579;;;;;;;;;;;;;0.000000;;;
03833;1312959;-0.042721;-0.002548;9.771374;;;;;;;;;;;;;0.000000;;;
03834;1312984;-0.037116;0.002815;9.775122;;;;;;;;;;;;;0.000000;;;
03835;1313009;-0.010813;-0.001673;9.761799;;;;;;;;;;;;;0.000000;;;
03836;1313034;-0.030673;0.039610;9.792697;;;;;;;;;;;;;0.000000;;;
03837;1313059;-0.023539;0.007939;9.765917;;;;;;;;;;;;;0.000000;;;
03838;1313084;-0.048052;0.002875;9.785674;;;;;;;;;;;;;0.000000;;;
03839;1313109;-0.052348;0.004035;9.777487;;;;;;;;;;;;;0.000000;;;
03840;1313134;-0.053003;-0.003850;9.784344;;;;;;;;;;;;;0.000000;;;
03841;1313159;-0.054684;0.026736;9.769384;;;;;;;;;;;;;0.000000;;;
03842;1313184;-0.049175;-0.013598;9.754777;;;;;;;;;;;;;0.000000;;;
03843;1313209;-0.072754;-0.001152;9.775159;;;;;;;;;;;;;0.000000;;;
03844;1313234;-0.069934;-0.006609;9.749341;;;;;;;;;;;;;0.000000;;;
03845;1313259;-0.067880;-0.011204;9.746070;;;;;;;;;;;;;0.000000;;;
03846;1313284;-0.078830;0.014008;9.758078;;;;;;;;;;;;;0.000000;;;
